decade,count,mean,median,stddev,mean_minus_stddev,mean_plus_stddev
-1360,110,0.20078181818181817,0.1925,0.07852567882671245,0.12225613935510572,0.27930749700853064
-1350,110,0.19743636363636363,0.177,0.1053273209434013,0.09210904269296233,0.30276368457976494
-1340,120,0.19054166666666666,0.181,0.08517346569033739,0.10536820097632928,0.27571513235700407
-1330,120,0.176125,0.164,0.07823607482077143,0.09788892517922858,0.2543610748207714
-1320,120,0.16266666666666665,0.149,0.0744919298920871,0.08817473677457956,0.23715859655875376
-1310,120,0.17245833333333332,0.1595,0.0838391713500382,0.08861916198329513,0.25629750468337154
-1300,103,0.18745631067961166,0.194,0.0816051921525553,0.10585111852705636,0.26906150283216695
-1290,106,0.23752830188679247,0.244,0.08831730753607858,0.1492109943507139,0.32584560942287105
-1280,110,0.24705454545454544,0.226,0.10647942785876971,0.14057511759577573,0.35353397331331515
-1270,126,0.2696269841269841,0.232,0.14681791357335025,0.12280907055363385,0.4164448977003343
-1260,124,0.2385322580645161,0.1995,0.13776080575172225,0.10077145231279386,0.3762930638162384
-1250,120,0.273175,0.237,0.13571099188837923,0.13746400811162077,0.40888599188837926
-1240,140,0.2903928571428572,0.241,0.14387388044322846,0.1465189766996287,0.43426673758608564
-1230,156,0.2662628205128205,0.21,0.13684081225676117,0.12942200825605935,0.4031036327695817
-1220,183,0.25291803278688524,0.196,0.1784059725644247,0.07451206022246054,0.43132400535130994
-1210,202,0.307029702970297,0.2445,0.18621433942602683,0.1208153635442702,0.49324404239632386
-1200,214,0.3132476635514019,0.2375,0.19838315790896469,0.11486450564243719,0.5116308214603665
-1190,223,0.2878789237668162,0.23,0.18544049980574867,0.1024384239610675,0.47331942357256485
-1180,230,0.28682608695652173,0.2325,0.1564584161933185,0.13036767076320324,0.44328450314984025
-1170,230,0.2659,0.217,0.14953401710227127,0.11636598289772876,0.4154340171022713
-1160,231,0.3471298701298701,0.303,0.1585690921127485,0.18856077801712162,0.5056989622426187
-1150,247,0.28701619433198383,0.262,0.13192329526750954,0.1550928990644743,0.41893948959949334
