region,decade,count,mean,median,stddev,mean_minus_stddev,mean_plus_stddev
Mexico,1990,1124,2.8357820284697506,1.02,6.075960898951661,-3.2401788704819103,8.911742927421411
Mexico,2000,355,1.073430985915493,0.677,1.1206910537789672,-0.04726006786347425,2.1941220396944603
New Zealand,1260,1,1.44,1.44,0.0,1.44,1.44
New Zealand,1270,10,0.9620000000000001,0.985,0.19423925681717613,0.767760743182824,1.1562392568171762
New Zealand,1280,20,1.4705,1.2850000000000001,0.7104963054091132,0.7600036945908867,2.180996305409113
New Zealand,1290,20,1.143,1.0950000000000002,0.3014369096947416,0.8415630903052584,1.4444369096947416
New Zealand,1300,20,1.497,1.27,0.4639543988481264,1.0330456011518736,1.9609543988481266
New Zealand,1310,20,1.51,1.38,0.5155579501860097,0.9944420498139903,2.02555795018601
New Zealand,1320,22,1.440909090909091,1.4,0.6459390291948842,0.7949700617142067,2.086848120103975
New Zealand,1330,30,1.2349999999999999,1.12,0.46877499933336886,0.766225000666631,1.7037749993333686
New Zealand,1340,36,1.1052777777777778,0.96,0.4528732784667322,0.6524044993110456,1.55815105624451
New Zealand,1350,42,0.9878571428571429,0.875,0.39781436848988183,0.590042774367261,1.3856715113470246
New Zealand,1360,50,0.8854000000000001,0.8,0.34388067460580996,0.5415193253941901,1.22928067460581
New Zealand,1370,50,0.9598,0.885,0.46078677170638466,0.49901322829361533,1.4205867717063847
New Zealand,1380,50,0.9826,0.925,0.34737387962381105,0.635226120376189,1.329973879623811
New Zealand,1390,50,0.9426000000000001,0.86,0.42589550313643454,0.5167044968635656,1.3684955031364345
New Zealand,1400,50,0.7614,0.745,0.3567655721470161,0.40463442785298387,1.118165572147016
New Zealand,1410,50,0.9670000000000001,0.97,0.33849758085531123,0.6285024191446889,1.3054975808553113
New Zealand,1420,50,0.833,0.765,0.39534665749420056,0.4376533425057994,1.2283466574942006
New Zealand,1430,50,1.058,1.0950000000000002,0.4616651317541222,0.5963348682458778,1.5196651317541223
New Zealand,1440,59,1.003728813559322,0.91,0.3361798487524033,0.6675489648069188,1.3399086623117253
New Zealand,1450,60,0.9049999999999999,0.89,0.27317033861366624,0.6318296613863337,1.1781703386136662
New Zealand,1460,75,0.9093333333333333,0.72,0.6928677837551446,0.21646554957818875,1.602201117088478
New Zealand,1470,80,0.9116250000000001,0.675,0.8750427747230056,0.03658222527699451,1.7866677747230058
New Zealand,1480,80,1.2205,1.03,0.8182861063825624,0.40221389361743753,2.0387861063825623
New Zealand,1490,80,1.2305,1.16,0.4749067863235927,0.7555932136764072,1.7054067863235927
New Zealand,1500,86,1.3006976744186047,1.0750000000000002,0.8404799618952669,0.4602177125233379,2.1411776363138717
New Zealand,1510,101,1.0865346534653464,0.75,0.8041112306684497,0.2824234227968967,1.890645884133796
New Zealand,1520,119,1.2336134453781513,0.91,0.9605830954204432,0.27303034995770814,2.1941965407985946
New Zealand,1530,134,1.320223880597015,1.1150000000000002,0.8152968613069771,0.5049270192900379,2.135520741903992
New Zealand,1540,143,1.3455944055944056,1.19,0.8542541614548029,0.49134024413960264,2.1998485670492087
New Zealand,1550,153,1.4558823529411764,1.06,1.1180619565568315,0.3378203963843449,2.5739443094980077
New Zealand,1560,154,1.197857142857143,0.87,0.9452419300136001,0.2526152128435428,2.143099072870743
New Zealand,1570,149,1.4224161073825503,0.92,1.0848998278622575,0.33751627952029284,2.507315935244808
New Zealand,1580,171,1.1965497076023393,0.98,0.8819265820033046,0.3146231255990346,2.0784762896056437
New Zealand,1590,187,1.3137967914438502,1.04,0.9343124787492881,0.37948431269456206,2.2481092701931384
New Zealand,1600,210,1.1661904761904762,0.88,1.038684649383922,0.1275058268065543,2.2048751255743984
New Zealand,1610,210,1.1395714285714287,0.94,0.8763000224371265,0.2632714061343022,2.015871451008555
New Zealand,1620,210,1.0966666666666667,0.825,0.8837655047039488,0.2129011619627179,1.9804321713706154
New Zealand,1630,207,1.0014975845410627,0.76,0.7502279127776053,0.2512696717634575,1.751725497318668
New Zealand,1640,229,1.006113537117904,0.79,0.8379241294424619,0.1681894076754421,1.8440376665603657
New Zealand,1650,253,1.0915019762845848,0.91,0.678298025432481,0.4132039508521038,1.7698000017170656
New Zealand,1660,299,1.3076588628762542,1.14,0.8276362419606552,0.480022620915599,2.1352951048369095
New Zealand,1670,335,1.3293432835820895,1.25,0.7307228303929263,0.5986204531891632,2.060066113975016
New Zealand,1680,358,1.2471787709497206,1.16,0.699055887048763,0.5481228839009576,1.9462346579984837
New Zealand,1690,412,1.2776456310679611,1.1,0.7624806108374214,0.5151650202305398,2.0401262419053827
New Zealand,1700,459,1.1664705882352941,0.99,0.6915972310733003,0.47487335716199386,1.8580678193085944
New Zealand,1710,501,1.22,1.06,0.6663386526384313,0.5536613473615687,1.8863386526384311
New Zealand,1720,575,1.2064173913043479,1.09,0.6478772895197151,0.5585401017846328,1.854294680824063
New Zealand,1730,601,1.2305823627287855,1.1,0.6416830684133782,0.5888992943154073,1.8722654311421638
New Zealand,1740,650,1.1898615384615383,1.1,0.6474271559389861,0.5424343825225522,1.8372886944005244
New Zealand,1750,736,1.1354755434782609,1.02,0.6186342578448886,0.5168412856333723,1.7541098013231493
New Zealand,1760,840,1.159,1.085,0.5761517562635129,0.5828482437364871,1.7351517562635128
New Zealand,1770,913,1.1612157721796277,1.06,0.6046426290576712,0.5565731431219565,1.7658584012372989
New Zealand,1780,983,1.2475483214649032,1.07,0.7296186484414261,0.5179296730234771,1.9771669699063295
New Zealand,1790,1069,1.2777923292797007,1.1,0.7621627945339609,0.5156295347457398,2.0399551238136615
New Zealand,1800,1247,1.3279390537289495,1.18,0.8169502477862483,0.5109888059427012,2.1448893015151977
New Zealand,1810,1333,1.46615903975994,1.33,0.8298626529344562,0.6362963868254838,2.296021692694396
New Zealand,1820,1435,1.4234355400696865,1.26,0.8220080198207017,0.6014275202489848,2.245443559890388
New Zealand,1830,1576,1.401034263959391,1.25,0.8129551869371969,0.588079077022194,2.213989450896588
New Zealand,1840,1659,1.3439662447257383,1.21,0.7379663078200155,0.6059999369057228,2.0819325525457537
New Zealand,1850,1771,1.4285657820440427,1.28,0.7921595874021949,0.6364061946418478,2.220725369446238
New Zealand,1860,1862,1.4097690655209452,1.23,0.8537634234260122,0.556005642094933,2.2635324889469572
New Zealand,1870,1992,1.5966315261044175,1.34,1.0953450425322517,0.5012864835721658,2.6919765686366692
New Zealand,1880,2085,1.5205755395683453,1.3,0.9771196039475796,0.5434559356207658,2.4976951435159247
New Zealand,1890,2164,1.563992606284658,1.29,1.0969632574953558,0.46702934878930225,2.660955863780014
New Zealand,1900,2239,1.3598928092898617,1.15,0.9078216309478006,0.4520711783420611,2.267714440237662
New Zealand,1910,2268,1.4604585537918873,1.21,1.0569179592611524,0.4035405945307349,2.5173765130530397
New Zealand,1920,2273,1.4049582050153981,1.14,1.0054079608331314,0.3995502441822667,2.4103661658485294
New Zealand,1930,2277,1.3532411067193675,1.1,0.9455700247105511,0.4076710820088164,2.2988111314299187
New Zealand,1940,2280,1.380293859649123,1.09,1.016327889808438,0.36396596984068497,2.396621749457561
New Zealand,1950,2271,1.4386966094231617,1.18,1.0206310007204713,0.4180656087026904,2.459327610143633
New Zealand,1960,2233,1.3292342140618,1.07,0.9650067298096825,0.3642274842521176,2.2942409438714826
New Zealand,1970,2149,1.1586179618427175,0.87,0.9252438390538016,0.2333741227889159,2.083861800896519
New Zealand,1980,945,1.3576507936507938,1.0,1.0421532797214723,0.31549751392932146,2.399804073372266
New Zealand,1990,680,1.3989411764705881,0.99,1.116453224336408,0.2824879521341801,2.515394400806996
New Zealand,2000,123,1.1499186991869919,0.9,0.8340946755388314,0.3158240236481604,1.9840133747258233
Northern Europe,-3780,6,1.31,1.225,0.4337280253799609,0.8762719746200391,1.743728025379961
Northern Europe,-3770,10,2.1310000000000002,2.185,0.4109730999577575,1.7200269000422428,2.5419730999577577
Northern Europe,-3760,10,1.7129999999999999,1.835,0.3495409688275309,1.363459031172469,2.062540968827531
Northern Europe,-3750,10,1.228,1.1749999999999998,0.16988885255431627,1.0581111474456837,1.3978888525543163
Northern Europe,-3740,10,1.158,1.1099999999999999,0.27899820787954893,0.8790017921204509,1.436998207879549
Northern Europe,-3730,10,1.269,1.18,0.27898426877195465,0.9900157312280453,1.5479842687719545
Northern Europe,-3720,10,1.206,1.135,0.4438017575449651,0.7621982424550349,1.649801757544965
Northern Europe,-3710,10,1.443,1.335,0.3111644795495356,1.1318355204504644,1.7541644795495357
Northern Europe,-3700,14,1.3021428571428573,1.3900000000000001,0.37161143005168035,0.9305314270911769,1.6737542871945377
Northern Europe,-3690,20,1.193,1.18,0.3525560798989066,0.8404439201010935,1.5455560798989065
Northern Europe,-3680,20,1.1555,1.185,0.21249086667678832,0.9430091333232117,1.3679908666767884
Northern Europe,-3670,20,1.3255000000000001,1.32,0.3310982522327458,0.9944017477672543,1.656598252232746
Northern Europe,-3660,20,1.161,1.0,0.4557457740081808,0.7052542259918193,1.6167457740081808
Northern Europe,-3650,26,1.2919230769230767,1.2149999999999999,0.441171342956627,0.8507517339664497,1.7330944198797038
Northern Europe,-3640,40,1.2962500000000001,1.1749999999999998,0.3555904263082054,0.9406595736917946,1.6518404263082056
Northern Europe,-3630,40,1.4595,1.415,0.34974679485710874,1.1097532051428913,1.8092467948571087
Northern Europe,-3620,47,1.2917021276595746,1.12,0.5439841715605502,0.7477179560990244,1.8356862992201248
Northern Europe,-3610,50,1.314,1.3050000000000002,0.5091770070317354,0.8048229929682646,1.8231770070317355
Northern Europe,-3600,55,1.174909090909091,1.04,0.47638636951950364,0.6985227213895873,1.6512954604285945
Northern Europe,-3590,60,1.0836666666666666,0.99,0.3838121303612346,0.6998545363054319,1.4674787970279013
Northern Europe,-3580,64,1.3403125,1.28,0.3021350940876698,1.03817740591233,1.64244759408767
Northern Europe,-3570,74,1.261756756756757,1.13,0.4968678832917977,0.7648888734649593,1.7586246400485546
Northern Europe,-3560,80,1.41625,1.41,0.540101666472695,0.876148333527305,1.956351666472695
Northern Europe,-3550,80,1.595,1.525,0.5138610362315497,1.0811389637684503,2.1088610362315494
Northern Europe,-3540,86,1.282906976744186,1.23,0.4757578877070335,0.8071490890371527,1.7586648644512195
Northern Europe,-3530,100,1.3081,1.19,0.6161950612714724,0.6919049387285277,1.9242950612714724
Northern Europe,-3520,100,1.245,1.26,0.44292302726411514,0.802076972735885,1.6879230272641152
Northern Europe,-3510,100,1.2684,1.1949999999999998,0.47595670798801426,0.7924432920119857,1.7443567079880142
Northern Europe,-3500,100,1.2684,1.17,0.5227041575916882,0.7456958424083118,1.7911041575916882
Northern Europe,-3490,100,1.5205000000000002,1.355,0.8012507583633091,0.7192492416366911,2.3217507583633092
Northern Europe,-3480,100,1.4079,1.22,0.6879633167927817,0.7199366832072183,2.095863316792782
Northern Europe,-3470,107,1.1526168224299065,1.08,0.4447902546793627,0.7078265677505438,1.5974070771092692
Northern Europe,-3460,95,1.3129473684210526,1.2,0.5156794189783946,0.797267949442658,1.8286267873994473
Northern Europe,-3450,83,1.0427710843373494,1.02,0.485982317386368,0.5567887669509815,1.5287534017237174
Northern Europe,-3440,90,1.4365555555555554,1.2349999999999999,0.7873467906767727,0.6492087648787827,2.223902346232328
Northern Europe,-3430,90,1.277,1.1,0.6032132125337449,0.673786787466255,1.8802132125337447
Northern Europe,-3420,87,1.24816091954023,1.16,0.5027147897668294,0.7454461297734005,1.7508757093070593
Northern Europe,-3410,85,1.3715294117647059,1.16,0.565802224158535,0.8057271876061709,1.9373316359232409
Northern Europe,-3400,70,1.2412857142857143,1.11,0.5874630335050791,0.6538226807806352,1.8287487477907933
Northern Europe,-3390,74,1.1835135135135135,1.135,0.5225580715777413,0.6609554419357723,1.7060715850912547
Northern Europe,-3380,86,1.3111627906976744,1.25,0.5710247107142019,0.7401380799834725,1.8821875014118763
Northern Europe,-3370,90,1.159888888888889,0.995,0.6375523674361744,0.5223365214527146,1.7974412563250635
Northern Europe,-3360,82,1.3399999999999999,1.2149999999999999,0.5869717220353429,0.753028277964657,1.9269717220353426
Northern Europe,-3350,80,1.507625,1.3650000000000002,0.7438885920228728,0.7637364079771272,2.2515135920228726
Northern Europe,-3340,80,1.387875,1.3,0.5626085127400713,0.8252664872599287,1.9504835127400713
Northern Europe,-3330,84,1.5930952380952381,1.57,0.6601021757172821,0.932993062377956,2.2531974138125204
Northern Europe,-3320,84,1.6772619047619046,1.58,0.6832229631141277,0.994038941647777,2.3604848678760324
Northern Europe,-3310,98,1.5857142857142859,1.475,0.6684803507818635,0.9172339349324223,2.254194636496149
Northern Europe,-3300,120,1.8205,1.67,0.8173053182215795,1.0031946817784205,2.6378053182215795
Northern Europe,-3290,126,1.486190476190476,1.3,0.6736050559701667,0.8125854202203093,2.1597955321606426
Northern Europe,-3280,120,1.754,1.56,0.8287282957853521,0.9252717042146479,2.582728295785352
Northern Europe,-3270,120,1.6929166666666666,1.585,0.7785338470358191,0.9143828196308476,2.471450513702486
Northern Europe,-3260,108,1.6105555555555555,1.46,0.7320919115645201,0.8784636439910354,2.3426474671200754
Northern Europe,-3250,97,1.4417525773195876,1.33,0.6540562703705214,0.7876963069490662,2.095808847690109
Northern Europe,-3240,90,1.299111111111111,1.125,0.6202276574502038,0.6788834536609073,1.9193387685613148
Northern Europe,-3230,87,1.5937931034482757,1.45,0.7010013458821807,0.8927917575660951,2.2947944493304564
Northern Europe,-3220,80,1.137625,1.125,0.4279365969541028,0.7096884030458973,1.5655615969541028
Northern Europe,-3210,88,1.4946590909090909,1.39,0.621643999211354,0.8730150916977368,2.1163030901204447
Northern Europe,-3200,80,1.24,1.165,0.4303575199025908,0.8096424800974091,1.6703575199025908
Northern Europe,-3190,79,1.070886075949367,1.07,0.36680250353358684,0.7040835724157801,1.437688579482954
Northern Europe,-3180,70,1.0822857142857143,1.025,0.27657413204708486,0.8057115822386294,1.3588598463327992
Northern Europe,-3170,70,1.2691428571428571,1.18,0.5304653217288909,0.7386775354139662,1.7996081788717482
Northern Europe,-3160,59,1.2503389830508473,1.24,0.4805563087380224,0.7697826743128249,1.7308952917888698
Northern Europe,-3150,47,1.1514893617021276,0.96,0.5028915464521769,0.6485978152499506,1.6543809081543044
Northern Europe,-3140,29,0.8817241379310345,0.91,0.19532151087588237,0.6864026270551522,1.0770456488069169
Northern Europe,-3130,20,1.1215,1.12,0.19434843912281283,0.9271515608771871,1.3158484391228127
Northern Europe,-3120,20,1.189,1.125,0.27999812029444243,0.9090018797055577,1.4689981202944424
Northern Europe,-3110,20,0.9755,0.92,0.16024569950712036,0.8152543004928796,1.1357456995071205
Northern Europe,-3100,20,1.1199999999999999,1.08,0.19732420557362737,0.9226757944263725,1.3173242055736272
Northern Europe,-3090,20,0.95,0.89,0.19095328720589452,0.7590467127941054,1.1409532872058945
Northern Europe,-3080,20,1.0135,0.92,0.3341017021333789,0.6793982978666211,1.347601702133379
Northern Europe,-3070,20,1.0415,1.0150000000000001,0.18680907788152956,0.8546909221184705,1.2283090778815295
Northern Europe,-3060,20,0.8960000000000001,0.91,0.23002059404368672,0.6659794059563134,1.126020594043687
Northern Europe,-3050,20,0.9765,0.94,0.26952736410242284,0.7069726358975772,1.2460273641024229
Northern Europe,-3040,11,0.9363636363636364,0.94,0.16895400127092153,0.7674096350927149,1.105317637634558
Northern Europe,-3030,10,1.034,1.02,0.14975535605335344,0.8842446439466466,1.1837553560533536
Northern Europe,-3020,5,1.144,1.23,0.21766947420343538,0.9263305257965645,1.3616694742034352
Northern Europe,-2920,30,3.043,2.7800000000000002,1.4299678076916567,1.6130321923083435,4.472967807691656
Northern Europe,-2910,73,2.4401369863013698,1.99,1.7585525085758937,0.681584477725476,4.1986894948772635
Northern Europe,-2900,135,2.7016296296296294,2.7,1.0605477375361967,1.6410818920934327,3.762177367165826
Northern Europe,-2890,160,2.142875,1.98,1.2088662953882807,0.9340087046117194,3.3517412953882806
Northern Europe,-2880,160,2.036625,1.9649999999999999,0.7635969890166017,1.2730280109833982,2.8002219890166016
Northern Europe,-2870,157,1.6130573248407643,1.29,0.9698074501067422,0.6432498747340221,2.5828647749475064
Northern Europe,-2860,158,1.2674050632911393,1.0350000000000001,0.922322035294336,0.34508302799680335,2.1897270985854753
Northern Europe,-2850,161,1.7324223602484472,1.57,0.9945091605897325,0.7379131996587147,2.7269315208381797
Northern Europe,-2840,141,1.1384397163120568,0.96,0.71526646751697,0.4231732487950868,1.8537061838290267
Northern Europe,-2830,139,1.3447482014388488,1.12,0.9359172288864288,0.40883097255241996,2.2806654303252776
Northern Europe,-2820,133,1.2238345864661655,1.1,0.7139897735076476,0.5098448129585179,1.937824359973813
Northern Europe,-2810,140,1.2095714285714285,0.74,1.1126505210135003,0.09692090755792826,2.322221949584929
Northern Europe,-2800,122,0.8983606557377048,0.5700000000000001,0.7637060148492493,0.13465464088845558,1.6620666705869542
Northern Europe,-2790,124,1.0571774193548387,0.85,0.7115888102922386,0.3455886090626,1.7687662296470772
Northern Europe,-2780,125,1.09736,0.97,0.732146803541123,0.36521319645887684,1.8295068035411228
Northern Europe,-2770,115,0.9566956521739131,0.69,0.6535083748763761,0.3031872772975369,1.610204027050289
Northern Europe,-2760,110,0.8121818181818182,0.665,0.5676401848732191,0.24454163330859913,1.3798220030550374
Northern Europe,-2750,100,0.6901999999999999,0.49,0.8975420757701433,-0.2073420757701434,1.5877420757701433
Northern Europe,-2740,102,1.318529411764706,0.945,1.22513720957887,0.09339220218583599,2.5436666213435757
Northern Europe,-2730,100,1.3722999999999999,0.8,1.4183721320762421,-0.04607213207624228,2.790672132076242
Northern Europe,-2720,99,1.1863636363636363,0.88,0.9906125239172701,0.19575111244636623,2.1769761602809066
Northern Europe,-2710,104,1.481730769230769,1.105,1.0175417191014942,0.4641890501292749,2.499272488332263
Northern Europe,-2700,160,2.3701250000000003,2.2,1.4081121611897847,0.9620128388102156,3.778237161189785
Northern Europe,-2690,224,1.8762500000000002,1.6349999999999998,1.3635035490423635,0.5127464509576367,3.239753549042364
Northern Europe,-2680,267,1.5713483146067415,1.28,1.0584630555078285,0.512885259098913,2.6298113701145702
Northern Europe,-2670,322,1.450031055900621,1.3450000000000002,1.0142451111294408,0.43578594477118027,2.4642761670300617
Northern Europe,-2660,411,1.456447688564477,1.33,0.9004690019519559,0.5559786866125211,2.356916690516433
Northern Europe,-2650,450,1.7537777777777779,1.665,0.7744626383010523,0.9793151394767255,2.5282404160788303
Northern Europe,-2640,417,1.049136690647482,0.91,0.6629727797968193,0.3861639108506626,1.7121094704443012
Northern Europe,-2630,408,1.3668382352941175,1.25,0.713073117615005,0.6537651176791125,2.0799113529091224
Northern Europe,-2620,406,1.0707881773399015,0.96,0.5887755609680253,0.4820126163718762,1.6595637383079267
Northern Europe,-2610,381,1.046272965879265,0.96,0.6419897269459031,0.40428323893336204,1.6882626928251683
Northern Europe,-2600,336,1.4709821428571428,1.3250000000000002,0.8992885677236087,0.5716935751335341,2.3702707105807512
Northern Europe,-2590,258,0.8581782945736434,0.745,0.5463356666870254,0.311842627886618,1.4045139612606687
Northern Europe,-2580,146,1.2644520547945204,1.1150000000000002,0.723582114894881,0.5408699398996394,1.9880341696894015
Northern Europe,-2570,98,0.976530612244898,0.79,0.6643237039194914,0.31220690832540665,1.6408543161643894
Northern Europe,-2560,113,0.9248672566371682,0.7,0.6487916172231373,0.2760756394140309,1.5736588738603055
Northern Europe,-2550,102,1.202549019607843,1.05,0.6734170088959117,0.5291320107119313,1.8759660285037547
Northern Europe,-2540,100,1.2161,1.07,0.6931146143942347,0.5229853856057652,1.9092146143942346
Northern Europe,-2530,93,1.2236559139784946,1.08,0.6222466045223909,0.6014093094561037,1.8459025185008855
Northern Europe,-2520,82,0.9690243902439024,0.74,0.6617384693871949,0.3072859208567075,1.6307628596310972
Northern Europe,-2510,80,0.8161250000000001,0.715,0.5080578401986744,0.3080671598013257,1.3241828401986746
Northern Europe,-2500,63,0.9092063492063492,0.77,0.7084997816543056,0.20070656755204364,1.6177061308606548
Northern Europe,-2490,51,0.7864705882352941,0.58,0.555041704845363,0.23142888338993117,1.3415122930806571
Northern Europe,-2480,29,0.8658620689655172,0.66,0.4476567342553197,0.4182053347101975,1.313518803220837
Northern Europe,-2470,20,0.379,0.20500000000000002,0.4440234702189324,-0.0650234702189324,0.8230234702189324
Northern Europe,-2460,20,0.5425,0.405,0.3530748392412905,0.18942516075870947,0.8955748392412906
Northern Europe,-2450,13,0.9492307692307692,0.85,0.6188626872263552,0.33036808200441403,1.5680934564571243
Northern Europe,-2230,15,2.214,1.86,1.4848896062863202,0.7291103937136798,3.69888960628632
Northern Europe,-2220,89,3.895842696629214,3.91,1.8548491784979348,2.040993518131279,5.750691875127149
Northern Europe,-2210,122,3.1576229508196723,2.83,1.598905128118959,1.5587178227007132,4.756528078938631
Northern Europe,-2200,130,2.380923076923077,2.375,1.070047775615176,1.3108753013079009,3.450970852538253
Northern Europe,-2190,145,1.7386206896551724,1.67,0.99947946222136,0.7391412274338124,2.7381001518765324
Northern Europe,-2180,170,2.1198823529411763,1.93,1.2318913097733186,0.8879910431678577,3.351773662714495
Northern Europe,-2170,173,1.4097687861271675,1.16,1.0393199664881647,0.3704488196390028,2.4490887526153324
Northern Europe,-2160,176,1.220284090909091,1.125,0.7021936476721851,0.518090443236906,1.9224777385812761
Northern Europe,-2150,173,1.3187283236994218,1.34,0.6822011238903744,0.6365271998090475,2.000929447589796
Northern Europe,-2140,147,1.2579591836734694,1.18,0.719583154424029,0.5383760292494404,1.9775423380974984
Northern Europe,-2130,154,0.8228571428571428,0.745,0.5193594776646994,0.3034976651924435,1.3422166205218422
Northern Europe,-2120,170,0.9810000000000001,0.79,0.8094666590968087,0.1715333409031914,1.7904666590968088
Northern Europe,-2110,172,1.4368023255813953,1.17,1.0290293538032391,0.4077729717781562,2.4658316793846344
Northern Europe,-2100,171,1.7242105263157894,1.71,1.0029361847655485,0.721274341550241,2.727146711081338
Northern Europe,-2090,165,1.306848484848485,1.01,1.0071033117618642,0.29974517308662074,2.313951796610349
Northern Europe,-2080,169,1.3759763313609468,1.17,0.9331279447863636,0.44284838657458314,2.3091042761473104
Northern Europe,-2070,167,1.938922155688623,1.79,0.9709013511489182,0.9680208045397047,2.909823506837541
Northern Europe,-2060,146,0.8108904109589041,0.605,0.6094405815091204,0.20144982944978373,1.4203309924680245
Northern Europe,-2050,130,1.3413846153846154,1.0750000000000002,0.9490213268579618,0.3923632885266536,2.290405942242577
Northern Europe,-2040,120,2.1573333333333333,2.1900000000000004,1.011665349170112,1.1456679841632214,3.168998682503445
Northern Europe,-2030,120,1.3520833333333333,1.1949999999999998,0.800167940180683,0.5519153931526503,2.1522512735140165
Northern Europe,-2020,111,0.8843243243243243,0.57,0.8169618012897449,0.06736252303457935,1.7012861256140692
Northern Europe,-2010,96,0.7658333333333333,0.63,0.5571575732263798,0.20867576010695343,1.322990906559713
Northern Europe,-2000,72,0.5286111111111111,0.43,0.37803534209754036,0.15057576901357078,0.9066464532086516
Northern Europe,-1990,70,0.8382857142857143,0.755,0.47352814350523176,0.36475757078048254,1.3118138577909462
Northern Europe,-1980,70,0.5805714285714286,0.43,0.3974406735940788,0.18313075497734982,0.9780121021655075
Northern Europe,-1970,64,0.5896875,0.36,0.48301292746182073,0.1066745725381793,1.0727004274618208
Northern Europe,-1960,52,0.9040384615384615,0.65,0.6952591832007958,0.20877927833766563,1.5992976447392573
Northern Europe,-1950,32,1.1884375,0.89,0.8542761862649308,0.3341613137350692,2.042713686264931
Northern Europe,-1940,25,1.0428,0.94,0.4951979402218874,0.5476020597781126,1.5379979402218873
Northern Europe,-1930,20,0.48550000000000004,0.46499999999999997,0.3003239479032775,0.18517605209672255,0.7858239479032776
Northern Europe,-1920,20,0.33399999999999996,0.35,0.11403600539441826,0.2199639946055817,0.44803600539441824
Northern Europe,-1910,20,0.6495,0.645,0.30463913077607085,0.3448608692239291,0.9541391307760708
Northern Europe,-1900,19,0.7621052631578947,0.75,0.17846814055450475,0.58363712260339,0.9405734037123995
Northern Europe,-1890,2,0.63,0.63,0.22627416997969524,0.40372583002030477,0.8562741699796952
Northern Europe,-1690,26,1.4653846153846155,1.3250000000000002,0.7195066685958137,0.7458779467888018,2.1848912839804293
Northern Europe,-1680,118,2.4829661016949154,2.32,1.4617237858745786,1.0212423158203368,3.944689887569494
Northern Europe,-1670,248,1.964516129032258,1.86,1.0132385684032832,0.9512775606289747,2.9777546974355413
Northern Europe,-1660,352,1.7236363636363636,1.545,0.9386241149763995,0.7850122486599641,2.662260478612763
Northern Europe,-1650,483,1.6918426501035195,1.63,0.7660772796697194,0.9257653704338001,2.457919929773239
Northern Europe,-1640,520,1.175173076923077,1.085,0.5982214880728172,0.5769515888502599,1.7733945649958942
Northern Europe,-1630,518,1.0684942084942086,0.97,0.5387657387427205,0.5297284697514881,1.607259947236929
Northern Europe,-1620,506,1.1314624505928854,0.92,0.7899619213614738,0.3415005292314116,1.9214243719543593
Northern Europe,-1610,461,1.2935791757049893,1.17,0.7772328205271162,0.5163463551778731,2.0708119962321057
Northern Europe,-1600,405,1.178962962962963,1.13,0.604216955913173,0.57474600704979,1.7831799188761361
Northern Europe,-1590,368,0.8574728260869565,0.75,0.5992282723806758,0.25824455370628074,1.4567010984676323
Northern Europe,-1580,311,0.6438906752411575,0.53,0.4461042561603524,0.19778641908080513,1.0899949314015098
Northern Europe,-1570,264,0.9380681818181819,0.86,0.5838221862377703,0.3542459955804116,1.5218903680559521
Northern Europe,-1560,238,0.7683613445378151,0.61,0.5555271223325912,0.21283422220522397,1.3238884668704063
Northern Europe,-1550,189,0.550952380952381,0.45,0.3686983182061241,0.18225406274625688,0.9196506991585051
Northern Europe,-1540,120,0.4796666666666667,0.385,0.32291980255096125,0.15674686411570543,0.8025864692176279
Northern Europe,-1530,83,0.32265060240963855,0.26,0.21470958455749523,0.10794101785214333,0.5373601869671338
Northern Europe,-1520,55,0.39345454545454545,0.33,0.2627787280825066,0.13067581737203887,0.656233273537052
Northern Europe,-1510,30,0.785,0.545,0.6350386901055985,0.14996130989440148,1.4200386901055986
Northern Europe,-1500,22,0.6518181818181819,0.325,0.6909388806519263,-0.03912069883374447,1.3427570624701082
Northern Europe,-1490,3,0.24,0.22,0.0529150262212918,0.1870849737787082,0.2929150262212918
Northern Europe,520,12,2.2658333333333336,2.27,0.10130586748988815,2.1645274658434452,2.367139200823222
Northern Europe,530,98,1.0648979591836734,0.99,0.5135288162804803,0.551369142903193,1.5784267754641537
Northern Europe,540,140,0.6256428571428572,0.555,0.2675742637834589,0.3580685933593983,0.893217120926316
Northern Europe,550,146,0.722054794520548,0.68,0.21132070025476535,0.5107340942657826,0.9333754947753133
Northern Europe,560,160,0.8920625,0.795,0.3425268604901413,0.5495356395098587,1.2345893604901412
Northern Europe,570,165,0.8586666666666667,0.82,0.20893321763399497,0.6497334490326717,1.0675998843006616
Northern Europe,580,200,1.08485,0.955,0.6027449584398223,0.48210504156017775,1.6875949584398224
Northern Europe,590,240,0.7624166666666666,0.66,0.4256316906936484,0.3367849759730182,1.188048357360315
Northern Europe,600,240,0.670875,0.66,0.284107029820287,0.386767970179713,0.954982029820287
Northern Europe,610,250,0.65576,0.645,0.36359818061672305,0.29216181938327695,1.0193581806167231
Northern Europe,620,243,0.8194238683127573,0.78,0.2930018428676129,0.5264220254451444,1.1124257111803701
Northern Europe,630,255,0.7646156862745098,0.63,0.3841623689759631,0.3804533172985467,1.148778055250473
Northern Europe,640,253,0.6737193675889328,0.52,0.4254023262593895,0.2483170413295433,1.0991216938483224
Northern Europe,650,247,0.5818785425101214,0.48,0.41344087748050606,0.16843766502961532,0.9953194199906275
