region,decade,count,mean,median,stddev,mean_minus_stddev,mean_plus_stddev
Argentina,1080,1,0.42299999999999993,0.42299999999999993,0.0,0.42299999999999993,0.42299999999999993
Argentina,1090,1,-0.04289999999999994,-0.04289999999999994,0.0,-0.04289999999999994,-0.04289999999999994
Argentina,1100,1,-0.1512,-0.1512,0.0,-0.1512,-0.1512
Argentina,1110,1,-0.21320000000000006,-0.21320000000000006,0.0,-0.21320000000000006,-0.21320000000000006
Argentina,1120,1,0.0253000000000001,0.0253000000000001,0.0,0.0253000000000001,0.0253000000000001
Argentina,1130,1,-0.12139999999999995,-0.12139999999999995,0.0,-0.12139999999999995,-0.12139999999999995
Argentina,1140,1,-0.041200000000000014,-0.041200000000000014,0.0,-0.041200000000000014,-0.041200000000000014
Argentina,1150,1,0.2156,0.2156,0.0,0.2156,0.2156
Argentina,1160,1,0.28559999999999974,0.28559999999999974,0.0,0.28559999999999974,0.28559999999999974
Argentina,1170,1,-0.13839999999999986,-0.13839999999999986,0.0,-0.13839999999999986,-0.13839999999999986
Argentina,1180,1,-0.10010000000000008,-0.10010000000000008,0.0,-0.10010000000000008,-0.10010000000000008
Argentina,1190,1,0.03440000000000021,0.03440000000000021,0.0,0.03440000000000021,0.03440000000000021
Argentina,1200,1,-0.037900000000000156,-0.037900000000000156,0.0,-0.037900000000000156,-0.037900000000000156
Argentina,1210,1,-0.09249999999999992,-0.09249999999999992,0.0,-0.09249999999999992,-0.09249999999999992
Argentina,1220,1,0.31489999999999996,0.31489999999999996,0.0,0.31489999999999996,0.31489999999999996
Argentina,1230,1,-0.0472999999999999,-0.0472999999999999,0.0,-0.0472999999999999,-0.0472999999999999
Argentina,1240,1,0.07889999999999997,0.07889999999999997,0.0,0.07889999999999997,0.07889999999999997
Argentina,1250,1,-0.19979999999999998,-0.19979999999999998,0.0,-0.19979999999999998,-0.19979999999999998
