year,count,mean,median,stddev,mean_minus_stddev,mean_plus_stddev
-3524,4,-0.15499999999999997,-0.15499999999999997,0.14059397805975427,-0.29559397805975424,-0.014406021940245706
-3523,4,0.04949999999999999,0.009999999999999953,0.08033886564629437,-0.030838865646294386,0.12983886564629438
-3522,4,0.01875,0.0024999999999999675,0.1409713327831821,-0.1222213327831821,0.1597213327831821
-3521,4,0.04050000000000001,0.020000000000000018,0.06870953354520755,-0.02820953354520754,0.10920953354520756
-3520,4,0.061000000000000006,0.03700000000000005,0.11426868920808242,-0.05326868920808241,0.17526868920808242
-3519,4,-0.023000000000000045,-0.016000000000000007,0.033803352890899245,-0.056803352890899286,0.0108033528908992
-3518,4,0.02149999999999999,-0.01699999999999996,0.12310835335860303,-0.10160835335860303,0.144608353358603
-3517,4,-0.089,-0.03300000000000002,0.14279589163091022,-0.23179589163091022,0.053795891630910225
-3516,4,-0.005000000000000008,-0.005000000000000011,0.023804761428476186,-0.028804761428476194,0.018804761428476178
-3515,4,-0.17099999999999996,-0.16999999999999998,0.16113348503647523,-0.3321334850364752,-0.009866514963524725
-3514,4,0.12499999999999997,0.14999999999999997,0.057445626465380255,0.06755437353461971,0.18244562646538023
-3513,4,-0.022749999999999992,-0.035499999999999976,0.0832881544198613,-0.1060381544198613,0.06053815441986131
-3512,4,-0.09849999999999999,-0.08500000000000002,0.05387330817142501,-0.152373308171425,-0.04462669182857498
-3511,4,0.16299999999999998,0.15499999999999997,0.13021520648526422,0.03278479351473576,0.2932152064852642
-3510,4,0.063,0.02100000000000002,0.19147497660704038,-0.12847497660704038,0.2544749766070404
-3509,4,-0.03599999999999997,-0.006999999999999992,0.1160344776348823,-0.15203447763488226,0.08003447763488233
-3508,4,-0.018000000000000016,-0.020000000000000018,0.011661903789690611,-0.02966190378969063,-0.006338096210309405
-3507,4,0.03875000000000001,0.0024999999999999953,0.13368962811926235,-0.09493962811926235,0.17243962811926236
-3506,3,-0.04899999999999999,0.0,0.14294404499663493,-0.19194404499663492,0.09394404499663495
-3505,3,0.03766666666666669,0.022999999999999993,0.195413237354416,-0.1577465706877493,0.23307990402108267
-3504,3,-0.12533333333333338,-0.10000000000000009,0.10433280085061136,-0.22966613418394474,-0.021000532482722017
-3503,3,0.049666666666666685,0.030000000000000027,0.08228203530135442,-0.03261536863468773,0.1319487019680211
-3502,3,-0.12033333333333333,-0.13,0.0749688824335359,-0.19530221576686924,-0.04536445089979743
-3501,3,0.06233333333333335,0.07000000000000006,0.061857362806163455,0.0004759705271698972,0.1241906961394968
-3500,3,-0.037,-0.010000000000000009,0.07332803011127463,-0.11032803011127462,0.03632803011127463
-3499,3,0.03966666666666666,0.019000000000000003,0.08197763922761704,-0.04231097256095038,0.12164430589428371
-3498,3,0.050333333333333334,0.02099999999999999,0.07918543637142714,-0.028852103038093803,0.12951876970476048
-3497,3,-0.03200000000000002,-0.015999999999999986,0.1406840431605518,-0.17268404316055183,0.10868404316055177
-3496,3,-0.05600000000000002,-0.020000000000000018,0.09147677300823417,-0.1474767730082342,0.03547677300823415
-3495,3,-0.011666666666666664,-0.010000000000000009,0.03253203549323857,-0.044198702159905234,0.020865368826571903
-3494,3,0.09700000000000002,0.040000000000000036,0.10661613386350113,-0.009616133863501117,0.20361613386350114
-3493,3,-0.059666666666666646,-0.019000000000000003,0.1443618139721628,-0.20402848063882945,0.08469514730549615
-3492,3,0.009666666666666685,0.0,0.04626373669877235,-0.03659707003210567,0.05593040336543904
-3491,3,0.06799999999999996,0.06399999999999999,0.020297783130184453,0.04770221686981551,0.08829778313018441
-3490,3,-0.11933333333333333,-0.14,0.11243368415796634,-0.2317670174912997,-0.0068996491753669925
-3489,3,0.11200000000000003,0.14,0.06657326790837297,0.045426732091627064,0.178573267908373
-3488,3,-0.04300000000000003,-0.028999999999999998,0.03235737937472691,-0.07535737937472695,-0.010642620625273123
-3487,3,0.04400000000000001,-0.027999999999999997,0.12644366334458998,-0.08244366334458997,0.17044366334459
-3486,3,-0.04600000000000001,-0.05999999999999994,0.06219324722186488,-0.1081932472218649,0.016193247221864868
-3485,3,0.005000000000000032,0.0,0.0180277563773199,-0.013027756377319868,0.023027756377319932
-3484,3,-0.1176666666666667,-0.1200000000000001,0.08352444751887515,-0.20119111418554186,-0.034142219147791544
-3483,3,0.019666666666666704,-0.010000000000000009,0.08927672335683777,-0.06961005669017106,0.10894339002350448
-3482,3,0.053,0.028999999999999998,0.0778267306264371,-0.024826730626437095,0.1308267306264371
-3481,3,0.07066666666666663,0.06999999999999995,0.021007935008785006,0.04965873165788162,0.09167460167545163
-3480,3,0.018333333333333344,0.050000000000000044,0.1109429282709508,-0.09260959493761746,0.12927626160428415
-3479,3,-0.045999999999999985,-0.07999999999999996,0.08618584570566096,-0.13218584570566094,0.04018584570566097
-3478,3,-0.009333333333333388,0.011999999999999983,0.10169234648356454,-0.11102567981689793,0.09235901315023115
-3477,3,-0.03533333333333331,-0.045999999999999985,0.09047283201786788,-0.12580616535120118,0.05513949868453457
-3476,3,0.012333333333333344,0.010000000000000009,0.006806859285554052,0.005526474047779292,0.019140192618887397
-3475,3,0.16100000000000003,0.19000000000000006,0.18521069083613942,-0.024210690836139387,0.3462106908361394
-3474,3,-0.048000000000000015,-0.020000000000000018,0.09127978965795222,-0.13927978965795224,0.043279789657952206
-3473,3,-0.08866666666666671,-0.020000000000000018,0.14023313921228944,-0.22889980587895614,0.05156647254562273
-3472,3,0.09533333333333338,0.040000000000000036,0.09932438438436626,-0.003991051051032882,0.19465771771769963
-3471,3,-0.08100000000000004,-0.07000000000000006,0.12386686401132471,-0.20486686401132476,0.04286686401132467
-3470,3,0.04966666666666669,0.050000000000000044,0.1305003192844115,-0.0808336526177448,0.1801669859510782
-3469,3,-0.0033333333333333457,0.03,0.05773502691896262,-0.06106836025229597,0.054401693585629275
-3468,3,0.03566666666666667,0.050000000000000044,0.07256950691119055,-0.03690284024452387,0.10823617357785723
-3467,3,0.02266666666666665,-0.0020000000000000018,0.10715098381878403,-0.08448431715211738,0.1298176504854507
-3466,3,-0.12066666666666666,-0.15000000000000002,0.0877572409168231,-0.20842390758348978,-0.032909425749843554
-3465,3,0.03766666666666666,0.0030000000000000027,0.07159841711471933,-0.03393175044805267,0.109265083781386
-3464,3,0.0976666666666667,0.053000000000000005,0.0799770800500577,0.017689586616608993,0.1776437467167244
-3463,3,-0.18066666666666673,-0.08000000000000007,0.20813777488320886,-0.3888044415498756,0.02747110821654214
-3462,3,0.1503333333333334,0.031,0.2521514095406435,-0.10181807620731012,0.40248474287397695
-3461,3,-0.1093333333333334,-0.15000000000000013,0.12602116224401894,-0.23535449557735233,0.016687828910685543
-3460,3,0.08500000000000003,-0.0050000000000000044,0.2239977678460212,-0.1389977678460212,0.30899776784602123
-3459,3,-0.15466666666666665,-0.06999999999999995,0.2158363577651674,-0.370503024431834,0.06116969109850076
-3458,3,0.09399999999999997,0.08999999999999997,0.06409368143584822,0.029906318564151754,0.15809368143584818
-3457,3,-0.00866666666666662,-0.066,0.11164825718896532,-0.12031492385563193,0.1029815905222987
-3456,3,0.015666666666666648,-0.012999999999999998,0.13234928535256,-0.11668261868589334,0.14801595201922663
-3455,3,0.017666666666666678,0.012999999999999998,0.04020364825899928,-0.022536981592332604,0.05787031492566596
-3454,3,-0.001000000000000038,0.007000000000000006,0.185129684275645,-0.18612968427564502,0.18412968427564497
-3453,3,0.004333333333333342,-0.020000000000000018,0.04833563212924123,-0.04400229879590789,0.052668965462574574
-3452,3,-0.042,-0.040000000000000036,0.03704051835490425,-0.07904051835490425,-0.004959481645095749
-3451,3,0.072,0.07999999999999996,0.0723325652801005,-0.00033256528010050523,0.1443325652801005
-3450,3,-0.10933333333333332,-0.14,0.09960589005341666,-0.20893922338674997,-0.009727443279916662
-3449,3,0.09566666666666664,0.09999999999999998,0.07659199261889801,0.019074674047768622,0.17225865928556466
-3448,3,-0.017333333333333308,-0.022000000000000006,0.05514828495368947,-0.07248161828702278,0.03781495162035617
-3447,3,-0.04333333333333334,-0.030000000000000027,0.0808290376865476,-0.12416237101988095,0.03749570435321426
-3446,3,0.0016666666666666774,0.010000000000000009,0.033291640592396976,-0.0316249739257303,0.03495830725906365
-3445,3,-0.12066666666666666,-0.08999999999999997,0.14642859465737332,-0.26709526132404,0.02576192799070666
-3444,3,-0.01966666666666668,-0.019000000000000003,0.020008331597945243,-0.03967499826461192,0.00034166493127856315
-3443,3,0.13333333333333333,0.09999999999999998,0.11372481406154654,0.019608519271786792,0.24705814739487986
-3442,3,0.037,0.0010000000000000009,0.10953081758117214,-0.07253081758117214,0.14653081758117215
-3441,3,0.043333333333333335,0.0,0.22810816147900834,-0.184774828145675,0.2714414948123417
-3440,3,0.01966666666666668,0.019000000000000003,0.050003333222229676,-0.030336666555562997,0.06966999988889636
-3439,3,-0.00033333333333334286,0.028999999999999998,0.17683419729603578,-0.17716753062936913,0.17650086396270243
-3438,3,-0.056999999999999974,-0.01100000000000001,0.08054191455385207,-0.13754191455385203,0.023541914553852093
-3437,3,0.028333333333333335,-0.045,0.14020817855365408,-0.11187484522032075,0.1685415118869874
-3436,3,0.06899999999999999,0.06000000000000005,0.07689603370785773,-0.007896033707857741,0.14589603370785773
-3435,3,0.05033333333333332,0.06000000000000005,0.026839026311200945,0.023494307022132375,0.07717235964453427
-3434,3,-0.07799999999999999,-0.013999999999999985,0.1883401178718969,-0.2663401178718969,0.1103401178718969
-3433,3,-0.06199999999999998,-0.08999999999999997,0.04849742261192854,-0.11049742261192852,-0.013502577388071438
-3432,3,0.12999999999999998,0.039999999999999925,0.2007485989988473,-0.07074859899884733,0.3307485989988473
-3431,3,-0.20633333333333334,-0.20999999999999996,0.17552872509459339,-0.38186205842792675,-0.030804608238739956
-3430,3,0.14933333333333332,0.09999999999999998,0.1714098402465078,-0.022076506913174476,0.3207431735798411
-3429,3,0.08133333333333338,0.10999999999999999,0.09625660150521284,-0.014923268171879459,0.17758993483854624
-3428,3,-0.12766666666666668,-0.13,0.15351330018383857,-0.2811799668505053,0.025846633517171896
-3427,3,0.047999999999999966,0.040000000000000036,0.058412327466040866,-0.0104123274660409,0.10641232746604083
-3426,3,-0.02866666666666665,-0.0059999999999999915,0.12159495603573918,-0.15026162270240584,0.09292828936907253
-3425,3,-0.002666666666666669,-0.008000000000000007,0.03035347316755259,-0.03302013983421926,0.02768680650088592
-3424,3,0.11099999999999997,0.083,0.06010823570859485,0.05089176429140512,0.17110823570859482
-3423,3,-0.14400000000000002,-0.12,0.13560235986147146,-0.2796023598614715,-0.008397640138528562
-3422,3,0.1133333333333334,0.17000000000000004,0.14364307617610172,-0.030309742842768328,0.2569764095094351
-3421,3,0.02733333333333333,-0.017999999999999988,0.12625899307904098,-0.09892565974570765,0.1535923264123743
-3420,3,-0.01800000000000006,0.019999999999999907,0.08007496487667044,-0.0980749648766705,0.062074964876670385
-3419,3,0.04433333333333336,0.020000000000000018,0.048335632129241246,-0.004002298795907883,0.09266896546257461
-3418,3,0.039666666666666635,-0.010000000000000009,0.09570963030611561,-0.056042963639448974,0.13537629697278225
-3417,3,-0.022999999999999948,-0.009000000000000008,0.07104224095564549,-0.09404224095564544,0.048042240955645535
-3416,3,-0.04199999999999999,-0.025999999999999995,0.10095543571299173,-0.1429554357129917,0.05895543571299174
-3415,3,0.08699999999999997,-0.019000000000000003,0.20205692267279524,-0.11505692267279527,0.2890569226727952
-3414,3,-0.08500000000000002,-0.050000000000000044,0.15058220346375598,-0.235582203463756,0.06558220346375596
-3413,3,0.0806666666666667,0.05999999999999994,0.08100205758703508,-0.0003353909203683697,0.16166872425370177
-3412,3,-0.07566666666666667,0.012999999999999984,0.16851211628050172,-0.24417878294716838,0.09284544961383505
-3411,3,0.05566666666666664,-0.0030000000000000027,0.1257232410230238,-0.07005657435635715,0.18138990768969043
-3410,3,0.05266666666666669,-0.011999999999999983,0.11900140055198223,-0.06633473388531555,0.1716680672186489
-3409,3,-0.0796666666666667,-0.019000000000000003,0.1875108885727262,-0.2671775552393929,0.10784422190605948
-3408,3,-0.06899999999999999,0.0030000000000000027,0.13081666560496027,-0.19981666560496025,0.06181666560496028
-3407,3,0.13233333333333336,0.14000000000000012,0.08177000264970848,0.05056333068362488,0.21410333598304182
-3406,3,-0.03633333333333333,0.0010000000000000009,0.09094137305612521,-0.12727470638945854,0.05460803972279188
-3405,3,-0.044333333333333384,0.010000000000000009,0.10023139893932115,-0.14456473227265454,0.055898065605987764
-3404,3,-0.1263333333333333,-0.01899999999999999,0.2573719746462954,-0.3837053079796287,0.1310386413129621
-3403,3,0.0443333333333333,0.0,0.08292365967161196,-0.038590326338278656,0.12725699300494525
-3402,3,-0.053333333333333365,-0.050000000000000044,0.0057735026918962744,-0.05910683602522964,-0.04755983064143709
-3401,3,0.05766666666666672,0.040000000000000036,0.0653171748725658,-0.007650508205899083,0.12298384153923253
-3400,3,-0.09033333333333333,-0.050000000000000044,0.10545299110662214,-0.19578632443995547,0.015119657773288803
-3399,3,0.0823333333333333,0.10999999999999988,0.05680082159030211,0.025532511743031193,0.1391341549236354
-3398,3,0.14966666666666673,0.07000000000000006,0.21203851851334313,-0.0623718518466764,0.3617051851800098
-3397,3,-0.06833333333333334,0.020000000000000018,0.21179785960517483,-0.2801311929385082,0.14346452627184147
-3396,3,0.10833333333333328,0.1499999999999999,0.09928914005737649,0.009044193275956791,0.20762247339070977
-3395,3,-0.17333333333333326,-0.1399999999999999,0.1527525231651946,-0.32608585649852784,-0.020580810168138647
-3394,3,-0.03433333333333336,-0.023000000000000007,0.060797478017869624,-0.09513081135120299,0.026464144684536263
-3393,3,-0.01833333333333331,-0.02500000000000001,0.025658007197234396,-0.043991340530567705,0.007324673863901086
-3392,3,0.2693333333333333,0.30999999999999994,0.2237885907130507,0.0455447426202826,0.493121924046384
-3391,3,-0.18400000000000005,-0.08999999999999997,0.2242944493294474,-0.4082944493294475,0.04029444932944734
-3390,3,0.03633333333333336,-0.0010000000000000009,0.1194585004649454,-0.08312516713161203,0.15579183379827877
-3389,3,0.08499999999999996,0.07999999999999985,0.07262919523166977,0.01237080476833019,0.15762919523166974
-3388,3,-0.1473333333333333,-0.17000000000000004,0.204942268293618,-0.35227560162695126,0.05760893496028471
-3387,3,-0.0173333333333333,-0.021999999999999992,0.025324559884296743,-0.04265789321763004,0.007991226550963442
-3386,3,0.040999999999999946,0.07999999999999985,0.11363538181394031,-0.07263538181394036,0.15463538181394026
-3385,3,-0.1223333333333333,-0.050000000000000044,0.1920060762927395,-0.31433940962607276,0.0696727429594062
-3384,3,0.15066666666666664,-0.008000000000000007,0.2940770873994323,-0.14341042073276564,0.4447437540660989
-3383,3,-0.06733333333333337,-0.09999999999999998,0.09338807918215977,-0.16072141251549316,0.026054745848826402
-3382,3,0.021666666666666723,-0.0050000000000000044,0.1666083231214255,-0.1449416564547588,0.18827498978809223
-3381,3,-0.08333333333333333,-0.09000000000000008,0.10016652800877811,-0.18349986134211144,0.01683319467544478
-3380,3,0.23299999999999998,0.09000000000000008,0.3204013108587416,-0.08740131085874159,0.5534013108587416
-3379,3,0.010333333333333389,-0.01899999999999999,0.14720846895927328,-0.1368751356259399,0.15754180229260667
-3378,3,-0.028000000000000063,-0.0040000000000000036,0.2010770996409089,-0.22907709964090894,0.17307709964090884
-3377,3,0.07700000000000003,0.09999999999999998,0.048754486972995656,0.02824551302700437,0.12575448697299568
-3376,3,-0.19033333333333335,-0.19999999999999996,0.2046712811640494,-0.3950046144973828,0.014337947830716041
-3375,3,-0.11999999999999998,-0.12,0.05999999999999996,-0.17999999999999994,-0.06000000000000002
-3374,3,0.0006666666666667043,0.0020000000000000018,0.15000444437860275,-0.14933777771193604,0.15067111104526945
-3373,3,0.10333333333333328,0.010000000000000009,0.17039170558842734,-0.06705837225509406,0.2737250389217606
-3372,3,-0.04466666666666667,0.0059999999999999915,0.13720544206894025,-0.1818721087356069,0.0925387754022736
-3371,3,-0.036333333333333336,-0.04999999999999993,0.051868423277880105,-0.08820175661121343,0.015535089944546769
-3370,3,0.08766666666666667,0.013000000000000012,0.18656455540464634,-0.09889788873797967,0.274231222071313
-3369,3,0.056999999999999974,0.0010000000000000009,0.15289538907370623,-0.09589538907370626,0.2098953890737062
-3368,3,-0.054666666666666586,-0.064,0.29011262180976094,-0.3447792884764275,0.23544595514309435
-3367,3,-0.14733333333333337,-0.16000000000000003,0.19930211572718778,-0.34663544906052113,0.05196878239385441
-3366,3,0.04933333333333335,0.0,0.11428619047519845,-0.0649528571418651,0.16361952380853179
-3365,3,0.02566666666666666,0.029999999999999916,0.05662449411105884,-0.03095782744439218,0.0822911607777255
-3364,3,0.02800000000000003,0.0,0.0628649345820069,-0.03486493458200687,0.09086493458200692
-3363,3,-0.1310000000000001,-0.18000000000000016,0.11186152153444014,-0.24286152153444024,-0.019138478465559952
-3362,3,0.027666666666666718,0.033,0.13507898923716197,-0.10741232257049525,0.1627456559038287
-3361,3,0.01599999999999996,0.04799999999999999,0.13292102918650603,-0.11692102918650607,0.148921029186506
-3360,3,0.036666666666666674,0.030000000000000027,0.05033222956847164,-0.013665562901804963,0.08699889623513832
-3359,3,0.034666666666666686,0.020000000000000018,0.0400666112035113,-0.005399944536844614,0.07473327787017799
-3358,3,0.018333333333333358,0.020000000000000018,0.022546248764114478,-0.00421291543078112,0.04087958209744784
-3357,3,-0.09066666666666671,-0.09999999999999998,0.08438799282678398,-0.1750546594934507,-0.006278673839882731
-3356,3,-0.06933333333333329,-0.04999999999999982,0.06325609325063741,-0.13258942658397072,-0.006077240082695876
-3355,3,0.11933333333333325,0.06999999999999984,0.1811113837762092,-0.061778050442875945,0.30044471710954246
-3354,3,0.021000000000000046,0.04300000000000001,0.13138873619911265,-0.1103887361991126,0.1523887361991127
-3353,3,-0.04533333333333334,-0.05999999999999994,0.04387862045841158,-0.08921195379174492,-0.001454712874921757
-3352,3,0.08366666666666663,0.12,0.08087232736439164,0.0027943393022749896,0.16453899403105826
-3351,3,-0.15499999999999997,-0.20000000000000007,0.2013082213919739,-0.3563082213919739,0.046308221391973936
-3350,3,-0.0003333333333333244,-0.030000000000000027,0.06115826463637878,-0.061491597969712104,0.060824931303045456
-3349,3,0.07300000000000002,0.06000000000000005,0.042035699113967394,0.03096430088603263,0.11503569911396741
-3348,3,0.046666666666666606,0.06999999999999984,0.07767453465154027,-0.031007867984873663,0.12434120131820688
-3347,3,-0.0776666666666666,-0.043,0.06266046068561372,-0.1403271273522803,-0.015006205981052886
-3346,3,0.06166666666666668,0.0,0.11116804097101532,-0.04950137430434864,0.172834707637682
-3345,3,-0.04533333333333337,-0.06000000000000005,0.053528808443055576,-0.09886214177638894,0.008195475109722204
-3344,3,-0.027333333333333324,0.007999999999999993,0.09034009814768487,-0.11767343148101819,0.06300676481435155
-3343,3,0.02466666666666668,0.030000000000000027,0.022479620400116494,0.0021870462665501862,0.04714628706678317
-3342,3,-0.01933333333333337,-0.020000000000000018,0.06100273217925027,-0.08033606551258364,0.0416693988459169
-3341,3,0.05833333333333331,0.050000000000000044,0.0579511288357123,0.00038220449762101094,0.11628446216904562
-3340,3,-0.027000000000000007,-0.040000000000000036,0.032511536414017723,-0.05951153641401773,0.005511536414017717
-3339,3,-0.037666666666666654,-0.022999999999999993,0.0662293993127926,-0.10389606597945926,0.028562732646125952
-3338,3,-0.02399999999999995,-0.01200000000000001,0.022538855339169182,-0.04653885533916913,-0.0014611446608307661
-3337,3,-0.05866666666666668,-0.05999999999999994,0.04201587001756999,-0.10068253668423667,-0.01665079664909669
-3336,3,0.1226666666666667,0.10000000000000009,0.13740936406713095,-0.014742697400464244,0.26007603073379765
-3335,3,-0.040333333333333374,-0.06000000000000005,0.052348193219378045,-0.09268152655271142,0.012014859886044671
-3334,3,0.08466666666666667,0.040000000000000036,0.11002423975348945,-0.02535757308682278,0.19469090642015613
-3333,3,-0.09166666666666669,-0.08000000000000007,0.14285773809399802,-0.23452440476066472,0.05119107142733133
-3332,3,-0.04199999999999998,-0.035999999999999976,0.09514199913813029,-0.13714199913813027,0.05314199913813031
-3331,3,-0.014333333333333356,0.026999999999999996,0.1396650755677071,-0.15399840890104047,0.12533174223437374
-3330,3,-0.012666666666666668,-0.020000000000000018,0.039513710700633205,-0.05218037736729987,0.02684704403396654
-3329,3,0.07266666666666668,0.027999999999999997,0.09338807918215974,-0.02072141251549306,0.16605474584882643
-3328,3,-0.08966666666666667,-0.13,0.08775154319630701,-0.17741820986297369,-0.0019151234703596587
-3327,3,0.07733333333333332,0.09999999999999998,0.0481802172404124,0.02915311609292092,0.12551355057374572
-3326,3,0.018333333333333385,0.0050000000000000044,0.06601767440112788,-0.0476843410677945,0.08435100773446126
-3325,3,-0.10833333333333335,-0.13,0.07488880646220326,-0.18322213979553661,-0.03344452687113009
-3324,3,0.0009999999999999731,-0.026999999999999996,0.06937578828380979,-0.06837578828380982,0.07037578828380976
-3323,3,0.03466666666666668,0.043999999999999984,0.11029656990737895,-0.07562990324071227,0.14496323657404564
-3322,3,0.0033333333333333457,-0.03,0.14294521094927712,-0.13961187761594376,0.14627854428261047
-3321,3,0.07599999999999998,0.038000000000000006,0.13895322954145398,-0.06295322954145399,0.21495322954145396
-3320,3,-0.09200000000000001,-0.030000000000000027,0.13788400922514546,-0.22988400922514546,0.04588400922514545
-3319,3,0.002333333333333345,-0.033,0.0763958986682749,-0.07406256533494156,0.07872923200160824
-3318,3,0.010999999999999982,0.020000000000000018,0.03439476704383965,-0.023394767043839665,0.04539476704383963
-3317,3,0.09100000000000004,0.09000000000000008,0.05850640990524031,0.03249359009475973,0.14950640990524033
-3316,3,0.05033333333333336,0.061,0.13531568029365013,-0.08498234696031676,0.1856490136269835
-3315,3,-0.07533333333333335,-0.055999999999999994,0.03879862540520388,-0.11413195873853724,-0.03653470792812947
-3314,3,-0.029000000000000036,-0.020000000000000018,0.05703507692639683,-0.08603507692639686,0.028035076926396795
-3313,3,-0.05766666666666668,-0.013000000000000012,0.08886131516770014,-0.14652798183436683,0.031194648501033463
-3312,3,0.03400000000000001,-0.010000000000000009,0.12019983361053378,-0.08619983361053377,0.1541998336105338
-3311,3,0.05500000000000004,0.04500000000000001,0.04092676385936229,0.014073236140637754,0.09592676385936233
-3310,3,0.06799999999999994,0.05999999999999994,0.038626415831655866,0.02937358416834407,0.1066264158316558
-3309,3,-0.015000000000000005,-0.020000000000000018,0.022912878474779207,-0.03791287847477921,0.007912878474779202
-3308,3,-0.12699999999999997,-0.10999999999999999,0.08577295611088613,-0.2127729561108861,-0.04122704388911384
-3307,3,-0.03066666666666666,-0.050000000000000044,0.04244211744639201,-0.07310878411305867,0.011775450779725347
-3306,3,0.157,0.17000000000000004,0.1200291631229677,0.0369708368770323,0.2770291631229677
-3305,3,0.18499999999999997,0.044999999999999984,0.26443335644354704,-0.07943335644354707,0.449433356443547
-3304,3,0.02666666666666666,0.010000000000000009,0.05686240703077325,-0.030195740364106587,0.0835290736974399
-3303,3,-0.10899999999999997,-0.11999999999999988,0.037722672227720015,-0.14672267222771998,-0.07127732777227996
-3302,3,-0.02433333333333333,-0.040000000000000036,0.04556680078010011,-0.06990013411343343,0.02123346744676678
-3301,3,-0.13133333333333333,-0.17000000000000004,0.13230772212283506,-0.2636410554561684,0.0009743887895017345
-3300,3,0.013333333333333317,-0.04000000000000001,0.1569500982265808,-0.14361676489324748,0.1702834315599141
-3299,3,0.07766666666666666,0.11299999999999999,0.2023272926061468,-0.12466062593948013,0.27999395927281345
-3298,3,0.06433333333333334,0.08000000000000007,0.09447927462323853,-0.030145941289905193,0.15881260795657187
-3297,3,-0.0506666666666666,-0.009999999999999898,0.07746827307571358,-0.1281349397423802,0.026801606409046975
-3296,3,-0.034000000000000044,-0.07000000000000006,0.07299315036357862,-0.10699315036357866,0.038993150363578574
-3295,3,-0.05566666666666668,-0.05999999999999994,0.04665118790913407,-0.10231785457580075,-0.009015478757532606
-3294,3,0.1016666666666667,0.10000000000000009,0.037527767497325684,0.06413889916934101,0.13919443416399238
-3293,3,0.023999999999999938,0.06200000000000003,0.11003635762783136,-0.08603635762783142,0.13403635762783128
-3292,3,0.00733333333333334,-0.018000000000000016,0.045621632295801705,-0.03828829896246837,0.05295496562913504
-3291,3,0.059333333333333384,0.0,0.10450518328453069,-0.04517184995119731,0.16383851661786408
-3290,3,-0.07366666666666664,-0.010999999999999982,0.15482355548602203,-0.22849022215268866,0.08115688881935539
-3289,3,0.05399999999999996,-0.068,0.22178367838955138,-0.1677836783895514,0.2757836783895513
-3288,3,-0.04633333333333331,-0.030000000000000027,0.06700994951000429,-0.1133432828433376,0.02067661617667098
-3287,3,-0.0366666666666667,0.0,0.08144527815247085,-0.11811194481913756,0.04477861148580415
-3286,3,-0.1523333333333333,-0.10999999999999999,0.1607368449775387,-0.313070178310872,0.008403511644205414
-3285,3,-0.001333333333333367,-0.013999999999999999,0.20529328613798684,-0.20662661947132022,0.20395995280465345
-3284,3,-0.023333333333333355,0.0,0.11676186592091328,-0.14009519925424663,0.09342853258757992
-3283,3,-0.043999999999999984,-0.07999999999999996,0.0802994395995389,-0.12429943959953889,0.03629943959953892
-3282,3,0.02666666666666669,0.0,0.10263202878893767,-0.07596536212227098,0.12929869545560435
-3281,3,0.06499999999999999,0.05999999999999994,0.06264982043070834,0.0023501795692916494,0.12764982043070833
-3280,3,0.012333333333333316,-0.033,0.08465419855703162,-0.0723208652236983,0.09698753189036494
-3279,3,0.01633333333333331,-0.0010000000000000009,0.0667108187128095,-0.050377485379476186,0.08304415204614281
-3278,3,-0.009999999999999972,0.0,0.10535653752852743,-0.1153565375285274,0.09535653752852746
-3277,3,0.01633333333333334,0.028999999999999998,0.07085431061927949,-0.054520977285946154,0.08718764395261283
-3276,3,0.07133333333333332,0.0040000000000000036,0.12893926218702095,-0.057605928853687635,0.20027259552035426
-3275,3,-0.0013333333333333437,0.0,0.01803699901129158,-0.019370332344624923,0.016703665677958238
-3274,2,0.057999999999999996,0.057999999999999996,0.07353910524340093,-0.015539105243400936,0.13153910524340093
-3273,2,-0.027999999999999983,-0.027999999999999983,0.08768124086713187,-0.11568124086713186,0.05968124086713189
-3272,2,0.029999999999999957,0.029999999999999957,0.014142135623730904,0.015857864376269053,0.04414213562373086
-3271,2,-0.07749999999999999,-0.07749999999999999,0.017677669529663664,-0.09517766952966365,-0.05982233047033632
-3270,2,0.09350000000000003,0.09350000000000003,0.12232947314527275,-0.02882947314527272,0.2158294731452728
-3269,2,-0.08050000000000004,-0.08050000000000004,0.02757716446627542,-0.10807716446627547,-0.05292283553372462
-3268,2,-0.061999999999999944,-0.061999999999999944,0.11030865786510136,-0.1723086578651013,0.04830865786510141
-3267,2,0.0004999999999999866,0.0004999999999999866,0.028991378028648453,-0.028491378028648467,0.02949137802864844
-3266,2,-0.0010000000000000148,-0.0010000000000000148,0.04101219330881977,-0.042012193308819785,0.040012193308819756
-3265,2,0.02300000000000002,0.02300000000000002,0.0381837661840736,-0.015183766184073577,0.06118376618407362
-3264,2,0.033999999999999975,0.033999999999999975,0.05091168824543139,-0.016911688245431412,0.08491168824543135
-3263,2,0.23049999999999998,0.23049999999999998,0.2962777413171634,-0.06577774131716341,0.5267777413171634
-3262,1,-0.00799999999999998,-0.00799999999999998,0.0,-0.00799999999999998,-0.00799999999999998
-3261,1,-0.07400000000000001,-0.07400000000000001,0.0,-0.07400000000000001,-0.07400000000000001
-3260,1,0.015000000000000013,0.015000000000000013,0.0,0.015000000000000013,0.015000000000000013
-3259,1,0.017999999999999988,0.017999999999999988,0.0,0.017999999999999988,0.017999999999999988
-3258,1,0.05099999999999999,0.05099999999999999,0.0,0.05099999999999999,0.05099999999999999
